number,name,diameter (km),Period (h),a (AU),e,slow,a_mean
72904,2001KM74,7.93,3.5631,3.147,0.0197,False,3.146389281125778
72908,2001MC11,6.88,2.35561,3.2197,0.1407,False,3.1876713143172393
72940,2002BC30,1.82,3.07455,2.3644,0.2293,False,2.301402449398217
73175,2002HH5,4.73,6.96084,2.9899,0.122,False,2.9675657468846683
73281,2002JZ59,6.48,2.25426,3.1776,0.1199,False,3.1546767107085354
73335,2002JN110,3.15,10.79628,2.6517,0.131,False,2.6288486257855754
73356,2002JP146,2.65,5.2159,2.5736,0.1064,False,2.5589907232212696
73367,2002KV8,4.82,38.05654,3.062,0.0954,False,3.048034275335656
73440,2002ML3,4.75,10.75028,2.6592,0.1797,False,2.6159121052634973
73448,2002NS13,5.25,5.34259,3.0851,0.0698,False,3.0775754585409603
73450,2002NY19,12.25,14.08458,3.2266,0.0998,False,3.2104912561576144
73532,2003OF5,5.72,6.36724,3.0846,0.0825,False,3.074084797802388
73577,4818P-L,8.78,8.03198,3.0664,0.1971,False,3.006247624925506
73640,Biermann,8.37,9.64931,2.6042,0.0479,False,2.601210733103377
73690,1991PU2,11.47,12.5192,3.121,0.1975,False,3.0595253099122663
73738,1993RK6,4.28,6.8651,2.6632,0.0648,False,2.657602676308268
73969,1997YK12,9.85,42.36085,3.1591,0.0697,False,3.1514170614783543
73977,1998BT42,10.55,26.81889,3.1643,0.1242,False,3.1397994723872538
74017,1998FN138,2.5,3.64472,2.6382,0.2288,False,2.5682176586967027
74092,1998QJ5,3.5,7.89313,2.7138,0.075,False,2.706156673915056
74155,1998QK93,5.94,15.9678,2.6663,0.1612,False,2.631429488199683
74253,1998SR74,8.46,9.11539,2.5904,0.076,False,2.58290809081621
74318,1998UB16,7.62,6.08777,2.6627,0.1733,False,2.6224109064264267
74343,1998VH29,4.59,308.50249,2.6459,0.1437,True,2.618438987759198
74350,1998VO54,4.7,13.9617,2.6008,0.1104,False,2.5849019261577366
74356,1998WP12,2.74,5.72516,2.5764,0.1029,False,2.5627237113575796
74398,1998XD73,9.78,54.5894,2.9263,0.1136,False,2.907356793991721
74424,1999BN,8.15,3.73265,2.7128,0.2076,False,2.6536983987054374
74433,1999BC13,5.18,9.49644,3.1133,0.1371,False,3.0839017677342504
74434,1999BZ20,5.62,200.95747,2.6751,0.1558,True,2.6424333403389504
74437,1999CR,4.09,90.08982,3.1404,0.2531,True,3.038148959688143
74458,1999CA32,8.68,67.73879,3.1053,0.3368,True,2.92387660616959
74466,1999CS41,9.73,8.5149,2.7874,0.1961,False,2.7332795700528805
74473,1999CY55,4.98,5.18851,2.8548,0.1216,False,2.8336150595019176
74488,1999CX110,11.34,61.99885,3.1056,0.0728,False,3.0973594755779024
74507,1999FX,8.17,17.54173,3.1978,0.1249,False,3.1727591005679505
74515,1999FL28,6.93,43.6516,3.0738,0.1039,False,3.057163822164008
74534,1999JA,7.31,9.96383,3.0878,0.0451,False,3.084658093480435
74541,1999JT22,9.38,169.54967,3.1417,0.1349,True,3.112982405356155
74577,1999NN26,2.15,12.74249,2.1535,0.0794,False,2.146701047666766
75094,1999VD35,2.75,3.80042,2.4396,0.1288,False,2.419279572506776
75231,1999WZ4,3.59,11.848,2.5598,0.1153,False,2.542727965078529
75301,1999XN34,16.41,234.50384,3.119,0.2904,True,2.9845877722128127
75339,1999XN60,3.89,7.67851,2.6017,0.1339,False,2.5782712976659736
75364,1999XZ74,7.98,33.57025,2.4796,0.0944,False,2.468526971732013
75430,1999XN125,9.21,6.97078,2.544,0.2117,False,2.4863394692199536
75433,1999XK126,9.79,5.1145,2.5465,0.1431,False,2.5202920198784065
75559,1999YJ18,9.2,4.41256,2.6529,0.2349,False,2.5786706429310113
75597,2000AS23,3.45,3.23921,2.5584,0.1869,False,2.513318290831505
75608,2000AC34,4.53,3.87612,2.5348,0.1596,False,2.5023083415828986
75627,2000AT48,1.91,5.04028,2.3828,0.1306,False,2.3623916554051867
75629,2000AK50,3.42,17.48965,2.5846,0.1732,False,2.5455380968032286
75647,2000AR59,13.0,25.00024,3.1836,0.2558,False,3.0776807505364467
75713,2000AR118,13.68,28.45347,3.1361,0.1255,False,3.1113048003469053
75741,2000AK149,5.78,16.87779,3.0614,0.1214,False,3.0387568665518994
75775,2000AG197,4.07,6.65512,2.6083,0.1622,False,2.573760639540828
75806,2000AW237,2.88,8.51952,2.6084,0.2142,False,2.5478585765611643
75815,2000BA6,10.11,13.02739,2.6849,0.2027,False,2.629163850963573
75823,Csokonai,7.43,3.76546,3.098,0.0732,False,3.089688938120315
75925,2000CJ66,4.32,4.39236,3.0585,0.0581,False,3.0533334846866427
75982,2000DU,5.0,10.92593,3.0778,0.1305,False,3.0514796063420757
75989,2000DF7,5.83,4.54025,2.9953,0.0693,False,2.9880988946370226
76122,2000DR117,5.31,21.33877,3.1071,0.0792,False,3.097339810512146
76172,2000ET31,5.97,82.33804,2.8553,0.0973,True,2.8417518811831415
76215,2000ET65,4.18,6.73516,2.9362,0.0852,False,2.925523592970192
76225,2000EC70,10.81,9.63662,3.165,0.0841,False,3.1537874168763738
76280,2000EK117,3.34,7.14389,2.543,0.0718,False,2.5364366424890727
76282,2000EG119,3.7,5.52605,2.7074,0.2788,False,2.600049387514296
76293,2000EV127,3.85,8.87446,2.5689,0.1392,False,2.543889929328867
76347,2000ET158,7.46,6.87079,3.0701,0.0948,False,3.05627330887988
76384,2000FE,8.15,55.54372,3.1158,0.1048,False,3.098642280934586
76418,2000FF19,4.23,22.38869,3.1039,0.0344,False,3.1020629408115328
76423,2000FE21,6.64,154.86551,3.0435,0.0349,True,3.041645928541088
76424,2000FH21,6.07,6.19699,2.7299,0.1955,False,2.6772230345358414
76437,2000FD29,9.71,10.36774,3.0627,0.0305,False,3.06127513021412
76487,2000FU73,3.06,5.22391,2.5513,0.0455,False,2.5486577173325524
76515,2000GQ39,4.79,5.65761,3.0927,0.0694,False,3.085243232257349
76525,2000GO53,5.99,8.21856,3.2286,0.1007,False,3.2121884958070566
76554,2000GK93,8.72,7.11626,3.1414,0.0544,False,3.1367482891763143
76583,2000GF136,20.87,9.14877,3.2193,0.0365,False,3.2171548290733845
76588,2000GK142,4.62,6.86846,2.9818,0.1975,False,2.923067148060364
76616,2000GV172,4.87,16.87398,2.982,0.0814,False,2.9721042742254116
76622,2000GY176,7.19,3.14563,3.2253,0.1151,False,3.203864365091331
76646,2000HY25,15.53,9.44751,3.1962,0.1343,False,3.1672447283703677
76674,2000HC58,7.08,6.77411,3.1034,0.0075,False,3.103312715647547
76696,2000HT81,4.53,24.21048,3.1194,0.1962,False,3.058771026505476
76720,2000JJ19,5.22,160.34628,3.1346,0.1196,True,3.112100340546335
76727,2000JE30,6.05,5.18464,3.0884,0.0694,False,3.080953599930028
76778,2000KZ60,8.87,5.9661,3.1468,0.1464,False,3.1128947241113196
76786,2000LT9,10.56,172.36812,3.1203,0.1565,True,3.081851534370807
76801,2000PF24,17.56,8.80452,3.1869,0.1313,False,3.159309988194637
76923,2001AN16,8.54,54.00012,2.5929,0.1944,False,2.5434335392041882
76991,2001BJ72,11.88,152.95214,2.535,0.1666,True,2.4995722686969866
77056,2001DD12,2.5,18.62369,2.6759,0.0896,False,2.6651370781831822
77163,2001EM19,2.88,5.56054,2.5179,0.1375,False,2.493984398582605
77299,2001FV73,2.54,8.90114,2.1911,0.113,False,2.177065978009741
77435,2001GE8,5.67,6.40169,3.0766,0.1537,False,3.040042481390269
77572,2001KL10,5.51,3.61098,3.0021,0.0703,False,2.994672487580467
77576,2001KS11,13.17,6.82901,3.1608,0.0966,False,3.1460178365871423
77599,2001KT23,8.61,3.66754,3.1197,0.0356,False,3.1177224817484728
77639,2001KY57,6.31,2.8098,3.0774,0.0315,False,3.075872846001341
77661,2001LN8,11.14,5.90769,3.1575,0.0893,False,3.14488507417321
77682,2001MY29,16.5,5.34323,3.1651,0.1585,False,3.1250898989642324
77685,2001NA3,7.26,4.36312,3.1076,0.0454,False,3.104395717605634
77694,2001NT18,7.02,6.86411,3.0993,0.1422,False,3.0678047470687226
77709,2001OH41,5.55,9.95751,2.992,0.0484,False,2.988493475474919
77720,2001OS51,14.04,21.05862,3.2273,0.1265,False,3.2013738317421003
77760,2001PW38,11.04,5.03757,2.8874,0.0775,False,2.8787157172422826
77761,2001PJ41,5.27,4.19695,2.7399,0.1609,False,2.704201058880976
77777,2001QW16,10.4,7.34016,3.1795,0.1047,False,3.1620249948078647
77780,2001QJ27,9.04,15.81337,3.1791,0.0806,False,3.168756885442395
77793,2001QB53,4.18,3.31464,3.1406,0.0328,False,3.138910153824664
77804,2001QA119,10.04,7.35993,3.1049,0.2273,False,3.0236285719489735
77812,2001QC134,11.19,9.54211,3.1561,0.0905,False,3.143148803080805
77821,2001QL178,7.19,5.08735,3.0661,0.0844,False,3.0551600157713925
77823,2001QS184,10.24,22.33036,3.1599,0.0522,False,3.1555919523549987
77825,2001QF189,9.38,13.47469,3.0558,0.12,False,3.033718458193509
77828,2001QL215,4.9,11.98352,3.1172,0.194,False,3.0579779663571416
77839,2001QU268,4.53,17.0484,3.1469,0.1573,False,3.1077238155353646
77841,2001QO272,7.17,32.91312,3.0389,0.1325,False,3.0121060348130073
77842,2001QA273,5.35,10.25988,2.9685,0.0703,False,2.9611556175286027
77873,2001SQ46,6.63,11.12268,2.9431,0.1838,False,2.8929603524159178
77901,2001TQ141,6.28,14.62589,3.0678,0.0741,False,3.059366053305318
77907,2001TC202,6.04,42.32469,3.1186,0.195,False,3.058732991267953
78060,2002KS3,4.26,16.83903,2.636,0.1638,False,2.6003970456416385
78127,2002NW10,7.79,8.96465,3.1874,0.1034,False,3.170315071977284
78186,2002NH38,9.51,3.84076,3.2365,0.0384,False,3.234112912979607
78188,2002NE39,10.47,2.38745,3.1125,0.0152,False,3.1121404232296457
78230,2002OK14,7.79,6.20575,3.1271,0.1036,False,3.110273208267667
78242,2002OW23,15.68,11.81038,3.1116,0.191,False,3.054315557960022
78301,2002PY56,7.97,3.69604,3.1684,0.1467,False,3.1341211752728517
78344,2002PA93,9.01,3.90054,3.1438,0.1208,False,3.1207775308690815
78404,2002QG14,4.03,50.95368,3.0078,0.0687,True,3.0006936633655323
78440,2002RL13,6.88,15.25035,3.216,0.1536,False,3.177836076750694
78452,2002RZ24,13.3,9.83881,3.0191,0.1453,False,2.987060235848023
78532,2002RQ104,6.4,4.67982,3.0415,0.0842,False,3.030699252566561
78559,2002RG154,2.45,8.21182,2.5641,0.1136,False,2.547501471303069
78569,2002RC184,7.9,10.20188,3.2146,0.1244,False,3.189629470210272
78573,2002RT213,4.93,6.79958,3.0055,0.1203,False,2.9836728076733343
78637,2002TU36,8.45,5.47871,3.1206,0.0671,False,3.1135669643436437
78649,2002TF50,3.36,259.03113,2.7713,0.0825,True,2.761852817269584
78683,2002TE137,5.45,3.0209,3.1035,0.0854,False,3.092162128913487
78699,2002TN172,10.13,15.53743,3.1641,0.2406,False,3.071152524069156
78705,2002TE180,4.6,5.42757,2.7185,0.2278,False,2.6470250454726547
78757,2002UM,3.81,9.76865,2.6335,0.0099,False,2.6333709421701834
78785,2002VC85,3.49,8.97555,2.5933,0.0999,False,2.580326971130936
78804,2003NY8,3.01,10.68665,2.65,0.0453,False,2.6472795843988597
78815,2003PN6,15.0,9.7228,3.9619,0.1251,False,3.930775859208584
78869,2003QV88,10.23,5.52056,3.202,0.1332,False,3.1734675499773175
78957,2003SE226,10.69,19.60131,3.1619,0.0941,False,3.147869860515148
79036,3063T-2,4.02,13.06318,2.6053,0.0971,False,2.592988994688632
79087,Scheidt,3.59,6.63728,2.5803,0.146,False,2.552651027562044
79155,1993FN8,5.9,6.2032,3.1286,0.1318,False,3.1013071222218107
79280,1995SE32,6.46,4.57938,2.99,0.1986,False,2.9304410817151743
79286,Hexiantu,2.43,6.78778,2.3212,0.1628,False,2.290233079849593
79469,1998AH2,6.54,129.28234,3.0794,0.0617,True,3.073532942331831
79471,1998AH4,4.37,24.4024,2.9913,0.0378,False,2.9891621915344606
79473,1998BX8,5.8,8.26568,3.0118,0.0872,False,3.0003275270158953
79499,1998FB127,8.98,19.13413,3.1847,0.0429,False,3.1817680735285565
79856,1998XY48,3.55,9.96856,2.6743,0.15,False,2.6440429608792293
79868,1998YA4,3.21,7.64874,2.6351,0.1746,False,2.5946234060022713
79895,1999BF5,7.69,10.50835,2.6423,0.1442,False,2.61468416997034
79920,1999CU28,6.46,31.99613,2.7129,0.2539,False,2.623999553147028
79927,1999CX46,5.79,5.93818,3.0113,0.1324,False,2.984789623055023
79937,1999CD73,4.77,10.01732,2.6416,0.1066,False,2.626548127063048
80000,1999FR33,5.75,3.38833,2.9769,0.0528,False,2.9727475434359873
80034,1999JQ21,10.88,4.47859,3.1018,0.117,False,3.0804965730231935
80035,1999JV21,10.73,5.86312,3.1511,0.1911,False,3.093027032934154
80038,1999JD29,7.1,87.48355,2.9939,0.078,True,2.984778661477993
80049,1999JV54,6.69,4.41727,3.087,0.2513,False,2.9879358448063087
80051,1999JO56,10.85,5.63221,3.1467,0.1977,False,3.0845922352095894
80055,1999JL70,6.82,8.26111,3.0236,0.0855,False,3.0125280923309514
80085,1999KS6,4.79,7.50696,3.1441,0.1996,False,3.0808327274149807
80086,1999KJ7,8.21,15.52453,3.2349,0.0908,False,3.2215371069654988
80094,1999LE12,10.36,7.92842,3.1627,0.1474,False,3.128153712898917
80115,1999RF95,1.89,35.81465,2.1969,0.1367,True,2.1762765844438494
80176,1999UL38,2.2,41.11012,2.2388,0.1578,True,2.2107502835631685
80343,1999XJ111,2.79,3.28585,2.2659,0.2553,False,2.1908123514720668
80612,2000AM167,3.54,7.65098,2.2938,0.2418,False,2.225734031416174
80825,2000DZ,3.07,5.92978,2.27,0.1116,False,2.2558197839756615
80828,2000DF2,8.33,21.03816,2.6901,0.1703,False,2.6508037239932647
81052,2000EV63,3.93,3.34283,2.6714,0.0924,False,2.6599716685912713
81177,2000EJ173,6.17,2.64142,2.4369,0.1222,False,2.418636643705484
81195,2000EN198,4.95,285.66099,2.6406,0.0098,True,2.6404731953433473
81206,2000FB11,5.14,15.49348,2.6059,0.1631,False,2.5710058076564426
81221,2000FY21,4.89,13.52481,3.035,0.0565,False,3.0301518884362464
81236,2000FZ27,3.94,6.85454,2.6495,0.0119,False,2.6493123955105973
81267,2000FA46,3.1,9.35478,2.4332,0.1749,False,2.3956951477334876
81271,2000FS48,5.32,8.66141,2.8526,0.121,False,2.831640541966236
81468,2000GS137,3.27,3.63831,2.6022,0.0782,False,2.5942312598642085
81469,2000GU137,3.05,5.81402,2.6167,0.0786,False,2.6086045433109124
81485,2000GN153,7.55,7.53501,2.7221,0.0937,False,2.710124058711521
81492,2000GK157,3.52,8.75815,2.5944,0.1639,False,2.5593158215907885
81510,2000GD169,3.09,9.85003,2.6403,0.1218,False,2.620642077991702
81611,2000HM66,4.16,3.42818,2.7401,0.1309,False,2.7165230204061905
81625,2000HA75,13.09,14.57931,3.1895,0.1412,False,3.157544688878566
81666,2000HW94,3.24,4.47804,2.6577,0.015,False,2.65740099192985
81667,2000HC96,5.0,35.47599,2.9878,0.0785,False,2.9785799887716142
81682,2000JA6,5.7,8.06172,2.6625,0.1845,False,2.616791567745402
81704,2000JS20,2.74,14.11915,2.7815,0.1345,False,2.7562261606246934
81728,2000JS36,7.22,5.19598,3.0418,0.0772,False,3.0327221334730217
81755,2000JD59,6.62,14.74818,2.6673,0.2529,False,2.5805925418495597
81767,2000JV65,6.84,6.57643,3.0137,0.1087,False,2.995842621466479
81783,2000JD75,3.49,13.12052,2.6684,0.0563,False,2.6641676431253263
81908,2000NW2,3.24,19.29742,2.7597,0.1608,False,2.7237880544206705
81916,2000NM12,6.7,4.39525,3.1631,0.1816,False,3.110505500460097
81937,2000OX29,9.46,8.73409,3.2004,0.1532,False,3.1626199289244927
81958,2000QQ14,6.01,15.08299,3.0658,0.1104,False,3.047059491392798
82102,2001FM21,2.92,7.2076,2.4615,0.1221,False,2.4430825729873065
82121,2001FQ77,2.4,6.4548,2.3139,0.0975,False,2.3028754810393974
82197,2001HH35,8.3,4.94155,2.6153,0.1862,False,2.5695632740585124
82243,2001JN9,1.68,6.38843,2.3036,0.0872,False,2.294825184684845
82288,2001KV35,3.37,6.35581,2.728,0.1435,False,2.6997660648611763
82332,LasVegas,2.65,4.09148,2.5644,0.0158,False,2.5640798916127885
82359,2001MG6,4.64,2.84379,2.6463,0.0791,False,2.6380083116175683
82401,2001NF6,4.2,13.03303,2.593,0.1065,False,2.5782528371224087
82439,2001OO6,9.01,10.22379,3.1741,0.0592,False,3.168533079293767
82524,2001OE55,2.83,3.71932,2.6417,0.1585,False,2.6083062102599643
82552,2001OH71,3.19,9.09319,2.7275,0.1381,False,2.701365887122649
82567,2001OT81,5.75,39.79958,3.0597,0.0833,False,3.0490660600868487
82582,2001OG87,8.08,20.10076,2.9379,0.0351,False,2.9360896811559276
82601,2001OC96,4.34,4.35364,2.6741,0.1659,False,2.637043875768931
82663,2001PW17,11.02,27.55704,3.141,0.213,False,3.0689209577489938
82679,2001PN24,8.59,12.96734,2.8033,0.047,False,2.8002020433575843
82703,2001PC40,5.27,27.94031,3.0691,0.0745,False,3.060571012892986
82706,2001PZ41,5.24,3.78952,2.8452,0.1063,False,2.8290793921607333
82734,2001PW59,2.72,2.42292,2.6666,0.0525,False,2.662922556137852
82737,2001PK65,8.93,12.1578,3.2237,0.0571,False,3.218440417542557
82764,2001QD11,8.79,10.39704,3.1238,0.1163,False,3.10260230238936
82804,2001QJ30,5.38,3.39725,2.8599,0.1224,False,2.838395986348787
82819,2001QO38,2.9,29.3105,2.673,0.0629,False,2.667707017544301
82824,2001QM43,3.25,6.57847,2.5851,0.1493,False,2.556126056369974
82921,2001QU107,2.48,4.04556,2.4501,0.226,False,2.3867093019991437
82936,2001QQ113,4.74,13.193,3.0178,0.0764,False,3.0089797213157805
82964,2001QL131,5.14,10.28219,3.0487,0.068,False,3.0416432385316727
82995,2001QJ155,6.29,8.14903,3.1252,0.0322,False,3.123579413634865
83046,2001QW195,8.43,23.29195,3.2256,0.0612,False,3.2195536875316804
83051,2001QL200,14.17,19.46748,3.1069,0.0705,False,3.099169347352835
83100,2001QA237,8.07,13.23339,3.2052,0.0679,False,3.197802821077265
83118,2001QC244,8.74,7.91722,3.5045,0.0621,False,3.4977360781643743
83132,2001QQ259,5.71,11.03323,3.0845,0.0503,False,3.080595497447673
83145,2001QS264,9.79,21.33428,3.2071,0.058,False,3.201701113511497
83167,2001QO278,6.36,22.7272,3.0676,0.0418,False,3.064918911649791
83206,2001RZ12,11.27,20.81185,3.1849,0.1052,False,3.167227259883605
83259,2001RN71,4.84,4.50151,2.999,0.0801,False,2.989363711501829
83281,2001RH86,6.43,14.0595,3.0574,0.0642,False,3.051092743160947
83298,2001RJ102,3.06,24.76543,2.6845,0.1074,False,2.6689725622017755
83361,2001SK,9.34,6.34897,3.0997,0.0704,False,3.0920091543220805
83368,2001SF3,3.72,7.90707,2.7499,0.0049,False,2.7498669872523394
83371,2001SQ4,8.98,7.13473,3.1808,0.1878,False,3.1242049471752047
83439,2001SJ56,9.5,43.24019,3.1607,0.098,False,3.1454857009368267
83441,2001SL56,4.2,23.97358,3.1373,0.033,False,3.135591274822851
83464,Irishmccalla,5.64,4.36051,2.9425,0.1262,False,2.9189741785441936
83528,2001SL152,5.12,3.19721,2.7694,0.0729,False,2.7620313334024025
83531,2001SC157,5.21,4.07858,2.9897,0.0765,False,2.9809389272819393
83538,2001SD164,9.5,24.23253,3.1675,0.1557,False,3.1288704006701744
83570,2001SD224,7.62,5.94278,2.9984,0.1613,False,2.959137214327635
83578,2001SK230,6.97,126.16931,3.1824,0.1532,True,3.1448324152634997
83609,2001SE273,4.1,4.39491,2.7051,0.2505,False,2.61885221298969
83644,2001SX343,8.11,6.52648,3.2073,0.0931,False,3.1933699364407913
83664,2001TR19,7.46,15.19839,2.5572,0.2126,False,2.498740655115909
83681,2001TC50,6.89,8.64287,3.1492,0.1259,False,3.124141619023197
83772,2001TW170,4.64,64.30868,3.0017,0.1306,True,2.97599086454161
83864,2001UT72,6.88,14.80406,2.9488,0.0373,False,2.9467479680326822
83873,2001UN93,4.72,5.1359,2.8661,0.0569,False,2.861456581548008
83932,2001VD74,7.35,6.7085,3.1602,0.0533,False,3.1557079170635243
83956,Panuzzo,5.83,10.8338,2.6783,0.2121,False,2.6173632313787087
83963,2001XM202,3.91,9.47343,2.7722,0.1368,False,2.7461376819398478
84018,2002PL37,1.78,5.20913,2.268,0.1432,False,2.2446254722198624
84022,2002PR41,1.73,8.17519,2.2603,0.1558,False,2.2326986203013455
84072,2002PP142,3.4,5.65065,2.5686,0.2707,False,2.4726981275091386
84085,2002QU24,11.46,16.05585,3.1569,0.2062,False,3.089057799428536
84304,2002TB40,4.78,6.65247,3.0607,0.0995,False,3.045511466334986
84325,2002TC49,7.95,22.14235,3.1348,0.068,False,3.12754394468104
84327,2002TT50,5.43,2.38175,2.7128,0.1641,False,2.676024492364853
84367,2002TL114,5.95,6.05559,3.106,0.2279,False,3.0242641917109756
84375,2002TL135,5.22,5.11287,3.1146,0.0652,False,3.107972804788921
84442,2002TL235,7.07,199.27899,2.6783,0.1669,True,2.6407337042101777
84501,2002TH285,4.54,4.95502,2.6937,0.2338,False,2.6190433270674536
84555,2002UO40,2.99,10.29892,2.6414,0.0704,False,2.6348462690667946
84827,2003AC,8.91,104.54233,2.7826,0.073,True,2.775175858274924
84835,2003AA10,12.01,24.45337,3.2287,0.147,False,3.1936249920369155
84851,2003AE36,3.29,3.78668,2.3029,0.2379,False,2.2367829418642287
84900,2003SH306,7.11,5.65207,2.6895,0.1663,False,2.6520492639623376
84907,2003UQ138,5.42,6.19678,3.01,0.1139,False,2.9904115803813696
84946,2003WS161,10.52,9.84588,3.0754,0.1226,False,3.052199690698575
85036,4203P-L,8.63,57.94376,3.5385,0.05,False,3.5340741070858996
85109,3892T-3,4.25,5.52357,2.8633,0.123,False,2.8415580201433848
85186,1991PR2,6.32,4.27181,2.5893,0.0685,False,2.5832180356242285
85218,1993FW5,5.69,7.63372,3.0427,0.1746,False,2.995962444477671
85278,1994PU8,3.15,27.19602,2.1806,0.1619,False,2.1518317140585275
85532,1997WD21,3.92,4.76817,2.6887,0.1395,False,2.662410082439532
85555,1997YG14,3.66,5.23085,2.62,0.0927,False,2.6087185015106553
85618,1998HM102,2.48,15.5999,2.6229,0.1665,False,2.5862881310180574
85694,1998RK60,7.27,5.30989,2.6963,0.0463,False,2.693408433839748
85717,1998SY56,1.93,39.02614,2.3473,0.1805,True,2.3087455609567455
85850,1999AR2,2.72,7.36183,2.4272,0.1468,False,2.400904186871279
85904,1999CH70,3.85,7.01905,2.6277,0.0962,False,2.61551279202055
86037,1999NN37,9.77,12.08087,2.623,0.0869,False,2.613077294884771
86046,1999OY2,7.45,20.37865,3.1361,0.3031,False,2.9885739536433342
86060,1999RO18,7.68,12.55209,3.0608,0.1583,False,3.022206563627455
86069,1999RO32,11.65,71.79439,3.1291,0.2569,False,3.0240811169126527
86093,1999RZ95,10.27,5.28457,3.1709,0.0733,False,3.162370078535499
86094,1999RW100,6.16,6.75265,3.0924,0.2966,False,2.9532475695528633
86112,1999RN123,10.33,9.80346,2.9425,0.0363,False,2.9405607095309962
86130,1999RN156,5.59,5.99129,3.1064,0.0591,False,3.1009702220649755
86134,1999RZ171,11.56,194.36128,2.8463,0.1986,True,2.7896034952795654
86140,1999RA183,15.43,7.82339,3.2216,0.0202,False,3.2209426621061197
86147,1999RB196,3.49,136.64947,2.7931,0.2002,True,2.736553833005098
86155,1999RS201,11.26,22.20871,3.1647,0.1732,False,3.1168708562072185
86164,1999RG207,7.02,31.80067,3.1743,0.0631,False,3.1679742847755588
86167,1999RM209,6.41,3.5486,3.0754,0.2237,False,2.9974633599811824
86214,1999TC29,8.86,21.98818,3.2482,0.0209,False,3.247490499391297
86217,1999TB35,1.8,5.99525,1.957,0.0855,False,1.9498337996731288
86232,1999TG111,10.95,10.9533,3.043,0.115,False,3.022811191089348
86241,1999TE120,6.44,5.11483,3.0521,0.0714,False,3.0443103175843285
86247,1999TP145,7.84,6.62711,3.1554,0.1324,False,3.127621019688447
86281,1999UZ10,23.03,7.19031,3.1873,0.0411,False,3.184606852679954
86285,1999UR39,9.15,25.6195,3.1652,0.0612,False,3.159266905932315
86288,1999UC45,13.66,3.80768,3.0862,0.1569,False,3.0479758533219963
86292,1999VY11,9.23,67.6135,3.0512,0.3104,True,2.9004891439768308
86293,1999VX12,8.48,7.54907,3.2198,0.0398,False,3.2172488433200437
86297,1999VP21,12.03,6.16314,3.1995,0.1147,False,3.1783838636324244
86332,1999XG21,3.96,2.98811,3.1486,0.0905,False,3.135679579664847
86429,2000BJ29,11.39,17.34146,3.2202,0.1075,False,3.201539213032967
86519,2000DM68,3.19,5.50499,2.6229,0.1241,False,2.602624239033831
86543,2000DR106,1.62,4.69359,2.2485,0.152,False,2.2223735397128896
86636,2000ER133,2.71,207.60675,2.2444,0.0829,True,2.2366744853885696
86841,2000GC163,2.37,8.39586,2.3002,0.2128,False,2.247515709278991
87176,2000OZ5,4.29,112.39266,2.5948,0.1565,True,2.5628267671010385
87248,2000OQ47,4.15,13.43655,2.5966,0.1055,False,2.5821091619360925
87257,2000OO53,4.2,5.44124,2.5371,0.1467,False,2.5096511910695467
87258,2000OP53,3.74,6.09652,2.66,0.1014,False,2.64628965984905
87521,2000QM192,2.51,8.85363,2.4282,0.1061,False,2.414493939166284
87558,2000RL3,4.19,9.04318,2.5833,0.0545,False,2.579460623490302
87591,2000RX26,2.71,19.46814,2.5907,0.0734,False,2.5837117991044467
87603,2000RD40,3.5,11.92666,2.6439,0.1366,False,2.6191168395382003
87672,2000RN100,7.82,5.01385,3.06,0.1843,False,3.0075823137922595
87762,2000SN89,4.7,3.71857,2.9693,0.1198,False,2.9479152377763205
87817,2000SF157,3.73,8.41089,2.6345,0.1624,False,2.5995270316902186
87879,2000SH275,8.99,5.12798,3.1028,0.1425,False,3.071135311541808
87919,2000SZ316,10.12,17.2946,3.2099,0.0868,False,3.1977850591499637
87925,2000SG319,5.76,2.78251,2.5821,0.1251,False,2.5618153779909854
88005,2000UR44,4.98,11.72484,3.0602,0.0335,False,3.058482363235255
88031,2000UP87,10.97,4.46337,3.1859,0.1266,False,3.1602657698641736
88090,2000WE48,14.33,46.85359,3.2389,0.0396,False,3.2363594468987844
88117,2000WV132,12.14,6.52291,2.6134,0.1728,False,2.5740864488816086
88140,2000WV173,10.75,4.98627,3.1217,0.1329,False,3.094008809329145
88149,2000XJ3,8.02,7.38411,3.0934,0.0338,False,3.0916324830872304
88156,2000XJ9,3.02,23.41795,2.8033,0.2218,False,2.7334759089168204
88230,2001BT65,13.0,66.54942,3.9659,0.1884,False,3.8948801640793373
88238,2001CN19,8.24,16.74566,3.2136,0.1321,False,3.1854372777196174
88349,2001OU76,5.84,8.72032,2.6229,0.2034,False,2.5680701788260034
88467,2001QM108,3.71,7.33567,2.6899,0.1246,False,2.6689377572556516
88521,2001QN168,5.23,5.45929,2.8672,0.1594,False,2.830540210538684
88603,2001QL291,3.47,6.01726,2.7585,0.1392,False,2.7316440383252285
88648,2001RZ66,5.25,95.46254,2.7508,0.0297,True,2.749586505752176
88653,2001RH69,6.2,2.24566,2.7636,0.0495,False,2.760212168018386
88784,2001SO106,3.13,5.42414,2.3581,0.1012,False,2.3459937540492986
88885,2001SD283,3.77,6.82842,2.4185,0.1772,False,2.38022690498464
89140,2001UT21,3.17,7.0557,2.6923,0.1527,False,2.6607262911348237
89178,2001UC64,2.87,21.66259,2.7543,0.0282,False,2.7532046174176763
